date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:52	30634/30634	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:56	29576/29576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:56	40358/40358	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:59	8610/8610	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img1.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img1.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:00	72856/72856	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-agriculture-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-agriculture-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:00	5042/5042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:01	31437/31437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:01	4446/4446	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-client-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:04	26166/26166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:06	1955/1955	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/black-logo.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/black-logo.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index2.html)
14:21:06	98501/98501	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/oil-project-image3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:09	45922/45922	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:09	54916/54916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-news-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:21:13	37244/37244	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index2.html)
14:21:14	1177/1177	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/delivery-icon1.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/delivery-icon1.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index5.html)
14:21:15	1243/1243	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/technology-icon1.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/technology-icon1.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index5.html)
14:21:15	41294/41294	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index2.html)
14:21:15	35493/35493	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-news-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index2.html)
14:21:15	1033/1033	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/standard-labor-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/standard-labor-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index5.html)
14:21:15	66884/66884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/who-are-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/who-are-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index2.html)
14:21:18	3416/3416	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/humble-begin-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/humble-begin-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:18	1246/1246	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/headquarter-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/headquarter-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:19	2960/2960	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/opening-loc-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/opening-loc-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:19	2641/2641	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/coverage-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/coverage-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:23	19159/19159	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:25	30016/30016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:28	32759/32759	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:32	113891/113891	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/why-choose-bg.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/why-choose-bg.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:38	29712/29712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/team.html)
14:21:39	198508/198508	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/about-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/about-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/about.html)
14:21:42	106594/106594	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/faq-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/faq-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/faq.html)
14:21:43	27927/27927	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/team.html)
14:21:44	25734/25734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/team.html)
14:21:46	9065/9065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/testimonials.html)
14:21:48	9330/9330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/testimonials.html)
14:21:48	34231/34231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/ourteam-img4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/team.html)
14:21:50	9441/9441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/testimonials.html)
14:21:50	7860/7860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-img4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/testimonials.html)
14:21:51	1654/1654	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/js/comming-soon.js	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/js/comming-soon.js	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/coming-soon.html)
14:21:53	166285/166285	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/team-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/team.html)
14:21:58	97927/97927	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/testimonial-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/testimonial-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/testimonials.html)
14:22:01	72369/72369	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/maintenance-bg.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/maintenance-bg.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/maintenance.html)
14:22:08	33731/33731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/specialization-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/specialization-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/manufacturing.html)
14:22:19	128970/128970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacture-rght-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacture-rght-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/manufacturing.html)
14:22:20	179004/179004	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/service-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/service-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/services.html)
14:22:25	200151/200151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacturing-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacturing-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/manufacturing.html)
14:22:32	72352/72352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-right-img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-right-img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/cnc-industry.html)
14:22:33	88752/88752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-right-img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-right-img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/cnc-industry.html)
14:22:33	161969/161969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/cnc-industry.html)
14:22:39	85734/85734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/service_img1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/service_img1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/cnc-industry.html)
14:22:45	73829/73829	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-right-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-right-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/energy-engineering.html)
14:22:48	116983/116983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-engineering-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-engineering-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/energy-engineering.html)
14:22:49	139571/139571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/chemical-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/chemical-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/chemical-industry.html)
14:23:06	131156/131156	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-industry-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-industry-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/oil-industry.html)
14:23:08	33189/33189	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil_img2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil_img2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/oil-industry.html)
14:23:10	5136/5136	---M--	200	added ('OK')	text/css	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/jquery.fancybox.css	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/css/jquery.fancybox.css	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:22	71723/71723	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/agri-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/agri-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:24	116035/116035	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/material-engineering.html)
14:23:24	100167/100167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-rght-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-rght-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/material-engineering.html)
14:23:29	40157/40157	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/electric-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/electric-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:31	44202/44202	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/farm-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/farm-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:32	44168/44168	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/gas-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/gas-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:33	153342/153342	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/portfolio-banner.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/portfolio-banner.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:34	4921/4921	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/js/imagelightbox.min.js	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/js/imagelightbox.min.js	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:35	3533/3533	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/js/main.js	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/js/main.js	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:35	42138/42138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-pipe-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-pipe-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:39	47319/47319	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/petro-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/petro-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:39	35631/35631	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/js/isotope.min.js	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/js/isotope.min.js	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-2.html)
14:23:41	40420/40420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-plant-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-plant-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-3.html)
14:23:42	45125/45125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/project-det-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/project-det-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-3.html)
14:23:42	21955/21955	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:52%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/blog-detail.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/blog-detail.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/blog.html)
14:23:48	52558/52558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/martial-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/martial-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/portfolio-3.html)
14:23:56	45416/45416	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-img3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-img3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/blog.html)
